refYear,cmdCode,value,share
2016,84,58228652960.0,0.1175344585614954
2016,85,134286758737.0,0.2710576439227224
2016,86,540783014.0,0.0010915697945718644
2016,87,62651437860.0,0.12646184400028535
2016,88,1896456482.0,0.0038279948868202075
2016,89,33143837020.0,0.06690079094689308
2016,90,27643870504.0,0.05579911584875057
2016,91,78540452.0,0.00015853379791108118
2016,92,114155632.0,0.00023042299137646612
2016,93,550880458.0,0.0011119514718572773
2016,94,1929565250.0,0.003894824890996869
2016,95,384057783.0,0.0007752201242271927
2016,96,805651348.0,0.0016262061745025624
2016,97,291273909.0,0.0005879359979514333
2017,1,2138537.0,3.7280944316917173e-06
2017,2,9959593.0,1.7362478743746687e-05
2017,3,1461557667.0,0.0025479217801417683
2017,4,47731079.0,8.320920790172789e-05
2017,5,77689999.0,0.00013543635329668605
2017,6,25446230.0,4.43602090450372e-05
2017,7,180025625.0,0.0003138372308378678
2017,8,172985677.0,0.00030156454584892475
2017,9,23788489.0,4.147028243105435e-05
2017,10,15576838.0,2.7154976982471636e-05
2017,11,45951529.0,8.010693263320693e-05
2017,12,415158437.0,0.0007237423796032224
2017,13,93557435.0,0.00016309792744612778
2017,14,539142.0,9.398819324103983e-07
2017,15,98709391.0,0.00017207929109610005
2017,16,237101473.0,0.0004133370997262166
2017,17,381382489.0,0.0006648610398537072
2017,18,65231678.0,0.00011371786203451569
2017,19,959801879.0,0.0016732149318095255
2017,20,229728428.0,0.00040048372940383614
2017,21,1258062452.0,0.002193170200946548
2017,22,795591449.0,0.0013869482038040234
2017,23,190636412.0,0.0003323349308685742
2017,24,1259473326.0,0.0021956297662957653
2017,25,282706170.0,0.000492839402910444
2017,26,192806246.0,0.00033611758510981263
2017,27,36401258319.0,0.06345802221127607
2017,28,4367164033.0,0.007613242096681817
2017,29,22691690625.0,0.03955824260451591
2017,30,2894535134.0,0.00504601992642701
2017,31,337100450.0,0.0005876645157721247
2017,32,2310153800.0,0.004027272625225311
2017,33,4966855799.0,0.008658679951418944
2017,34,1046365029.0,0.0018241197782090477
2017,35,516923448.0,0.000901148508583056
2017,36,27598026.0,4.811141778528182e-05
2017,37,858865905.0,0.0014972540563948005
2017,38,3601621787.0,0.006278678427903877
2017,39,31481382713.0,0.0548812424542064
2017,40,7768215479.0,0.013542267854819115
2017,41,596968104.0,0.0010406897165772498
2017,42,247393384.0,0.0004312789057789371
2017,43,17115127.0,2.9836663881147047e-05
2017,44,87581749.0,0.00015268056188166097
2017,45,279371.0,4.870252277496937e-07
2017,46,1718101.0,2.9951517187609898e-06
2017,47,122345051.0,0.00021328314795495198
2017,48,2905265413.0,0.0050647259359047035
2017,49,220951307.0,0.00038518264463121616
2017,50,49532711.0,8.634997854406778e-05
2017,51,75333208.0,0.00013132777841406247
2017,52,517308737.0,0.0009018201798122619
2017,53,9818415.0,1.711636426657029e-05
2017,54,2836555373.0,0.004944944273242185
2017,55,1712480974.0,0.0029853543724272288
2017,56,707490846.0,0.001233363127897933
2017,57,32262548.0,5.6243041645286825e-05
2017,58,358196431.0,0.0006244409705620929
2017,59,1309675934.0,0.0022831475709169627
2017,60,3252919382.0,0.005670788316861603
2017,61,872017220.0,0.0015201806385492938
2017,62,972467885.0,0.0016952954786695396
2017,63,560973782.0,0.000977941103193091
2017,64,484480869.0,0.0008445916203367368
2017,65,143644803.0,0.0002504148350978981
2017,66,3758681.0,6.552478496563518e-06
2017,67,55368232.0,9.652299558614846e-05
2017,68,757350140.0,0.0013202824359713871
2017,69,408858168.0,0.000712759171093358
2017,70,1644715761.0,0.0028672198191098423
2017,71,4163942191.0,0.007258967086448964
2017,72,22330318765.0,0.038928265933999534
2017,73,13079995439.0,0.022802251334762484
2017,74,4428247985.0,0.007719729261185832
2017,75,150939477.0,0.0002631315818833904
2017,76,3023657049.0,0.005271117127139867
2017,78,848362672.0,0.0014789438543912528
2017,79,1653856178.0,0.002883154234890837
2017,80,44827909.0,7.814813488253091e-05
2017,81,317313740.0,0.0005531705026348729
2017,82,2266107483.0,0.003950487033419217
2017,83,1589380882.0,0.002770754967541581
2017,84,69309971807.0,0.12082751897880963
2017,85,163060810755.0,0.2842626059791588
2017,86,296536453.0,0.0005169496245437477
2017,87,61918872991.0,0.10794267558352919
2017,88,2591375573.0,0.004517524290729239
2017,89,40989031892.0,0.07145585115291407
2017,90,29006989902.0,0.050567653275947096
2017,91,73573222.0,0.0001282596089101187
2017,92,120506827.0,0.00021007858677195534
2017,93,618651521.0,0.0010784902438432029
2017,94,1746175280.0,0.003044093386331742
2017,95,431073427.0,0.0007514868542601629
2017,96,710259699.0,0.0012381900471663267
2017,97,98693894.0,0.00017205227530006382
2018,1,3187972.0,5.271053950867061e-06
2018,2,38226224.0,6.320397075066195e-05
2018,3,1481656926.0,0.002449799933506896
2018,4,54341956.0,8.985003063754764e-05
2018,5,87458534.0,0.0001446056148478535
2018,6,20744436.0,3.4299247714945085e-05
2018,7,197419695.0,0.00032641750407742614
2018,8,195747222.0,0.0003236522051932551
2018,9,25483750.0,4.213532023506119e-05
2018,10,45145573.0,7.464455488498875e-05
2018,11,39280465.0,6.494707300758769e-05
2018,12,404362756.0,0.0006685811238609666
2018,13,101315955.0,0.0001675177400832314
2018,14,141208.0,2.334760111738861e-07
2018,15,85616643.0,0.0001415601969983189
2018,16,243616038.0,0.00040279942220147486
2018,17,335147918.0,0.0005541399853257087
2018,18,62988805.0,0.00010414689635155043
2018,19,1066666184.0,0.001763646294079588
2018,20,262745334.0,0.00043442816651231115
2018,21,1351754842.0,0.0022350173403429454
2018,22,898611885.0,0.0014857820980627645
2018,23,188172814.0,0.0003111285339646875
2018,24,974681677.0,0.0016115573488062578
2018,25,429667790.0,0.0007104209516394181
2018,26,359702675.0,0.000594739290745402
2018,27,47989268394.0,0.07934637530298683
2018,28,5500930363.0,0.009095343598794384
2018,29,25339254470.0,0.04189640855883281
2018,30,3479021240.0,0.005752280337547639
2018,31,366654867.0,0.0006062341781248352
2018,32,2389630738.0,0.0039510612209418
2018,33,6251086317.0,0.01033566581777816
2018,34,1128220960.0,0.001865422139422501
2018,35,610559191.0,0.0010095102579190617
2018,36,24194925.0,4.000435230051652e-05
2018,37,957498787.0,0.0015831468294473005
2018,38,4715640498.0,0.00779693029858845
2018,39,34914801198.0,0.057728800879824516
2018,40,7932506344.0,0.013115757887716463
2018,41,555328560.0,0.0009181908750193904
2018,42,299660276.0,0.0004954640384946023
2018,43,24153430.0,3.993574367293408e-05
2018,44,88799040.0,0.00014682203313743102
2018,45,352481.0,5.827988350134734e-07
2018,46,1224808.0,2.0251210008913453e-06
2018,47,159101323.0,0.00026306117405903393
2018,48,3296178253.0,0.005449964241604926
2018,49,248991284.0,0.0004116869568677713
2018,50,44380970.0,7.338034564350394e-05
2018,51,69530410.0,0.0001149629113229058
2018,52,453084688.0,0.0007491388991997953
2018,53,13072968.0,2.1615095623787997e-05
2018,54,2942098970.0,0.004864522774873936
2018,55,1985745921.0,0.003283270330575426
2018,56,761138549.0,0.0012584810518610804
2018,57,34780512.0,5.750676454836468e-05
2018,58,342074007.0,0.0005655917135050988
2018,59,1322623909.0,0.0021868516978962448
2018,60,3118668249.0,0.00515646580187502
2018,61,868997026.0,0.0014368163231010269
2018,62,1038016295.0,0.001716276018993937
2018,63,571310913.0,0.0009446164035136187
2018,64,507967887.0,0.0008398838313777358
2018,65,149797290.0,0.000247677707735099
2018,66,3257194.0,5.385506931190264e-06
2018,67,54653684.0,9.036544768198714e-05
2018,68,871032750.0,0.0014401822281444447
2018,69,396553709.0,0.0006556694960167269
2018,70,1795103187.0,0.0029680579835865573
2018,71,2598038981.0,0.004295647400700723
2018,72,24746009049.0,0.04091552521977091
2018,73,10488476378.0,0.017341847685874514
2018,74,4903888414.0,0.008108183007638057
2018,75,142282923.0,0.0002352533094456488
2018,76,3654026177.0,0.006041636851530539
2018,78,877779020.0,0.0014513366401459039
2018,79,1879191936.0,0.00310709193138783
2018,80,49237834.0,8.141077758456992e-05
2018,81,366602385.0,0.000606147403381064
2018,82,2489482371.0,0.0041161578229901175
2018,83,1668207463.0,0.002758246163615009
2018,84,77651369348.0,0.12839026101609827
2018,85,184588192112.0,0.3052016514936034
2018,86,306971029.0,0.000507551777497474
2018,87,61171471704.0,0.10114208268006177
2018,88,2616814593.0,0.00432669135711331
2018,89,20333905278.0,0.033620468357990124
2018,90,27846384210.0,0.046041744879654734
2018,91,87656943.0,0.000144933668087762
2018,92,119880017.0,0.00019821191567487433
2018,93,698760757.0,0.0011553444161039397
2018,94,1785035414.0,0.0029514117349218627
2018,95,434886285.0,0.0007190493112007097
2018,96,615176498.0,0.0010171446017290815
2018,97,116758189.0,0.00019305022548019027
2019,1,6253344.0,1.1533879771179094e-05
2019,2,55336169.0,0.00010206390696620043
2019,3,1515640130.0,0.0027954980624437507
2019,4,57217810.0,0.00010553446944709406
2019,5,95839123.0,0.00017676892908134352
2019,6,19397321.0,3.5777076760364923e-05
2019,7,230011310.0,0.000424240661564661
2019,8,209783278.0,0.00038693139326028444
2019,9,25705396.0,4.741190424428082e-05
2019,10,27026946.0,4.984941588790729e-05
2019,11,44303167.0,8.171426386593625e-05
2019,12,425536163.0,0.0007848733321453082
2019,13,103262424.0,0.00019046071722529875
2019,14,225843.0,4.1655248922215063e-07
2019,15,82807164.0,0.00015273234189072435
2019,16,255560282.0,0.00047136405207783623
2019,17,321528131.0,0.0005930373902356758
2019,18,55499318.0,0.00010236482451540101
2019,19,1136519775.0,0.0020962356208802067
2019,20,407992801.0,0.0007525157602461336
2019,21,1330369182.0,0.002453778042031572
2019,22,921369921.0,0.0016994059328248661
2019,23,205140286.0,0.0003783677013369637
2019,24,976219250.0,0.0018005718955826878
2019,25,451291617.0,0.0008323775650626294
2019,26,370850620.0,0.0006840094618410926
2019,27,42179134817.0,0.07779662686582285
2019,28,5149596570.0,0.009498090574971767
2019,29,20985747732.0,0.038706824900274536
2019,30,3922550669.0,0.007234885496880409
2019,31,349746279.0,0.0006450838994949357
2019,32,2352440697.0,0.004338921410372874
2019,33,6499707850.0,0.011988281612156466
2019,34,1155163428.0,0.0021306226068188634
2019,35,701163346.0,0.0012932494570459657
2019,36,24589356.0,4.5353442215032677e-05
2019,37,1000918779.0,0.0018461285446157093
2019,38,4335265106.0,0.007996110002710869
2019,39,32594241563.0,0.06011792465285942
2019,40,7285271576.0,0.013437201992721404
2019,41,509524631.0,0.0009397845112004701
2019,42,349089021.0,0.0006438716305472102
2019,43,20685887.0,3.815375159565771e-05
2019,44,87396539.0,0.00016119714080069236
2019,45,495665.0,9.142213377005144e-07
2019,46,921440.0,1.6995351889093682e-06
2019,47,90432061.0,0.00016679596053470493
2019,48,2972736667.0,0.005483016336308008
2019,49,214731552.0,0.0003960581576587969
2019,50,37891104.0,6.988763738781095e-05
2019,51,83120340.0,0.0001533099743272605
2019,52,400432908.0,0.0007385720371845239
2019,53,16218056.0,2.991313256175412e-05
2019,54,2826286008.0,0.0052128977736132405
2019,55,1717055280.0,0.0031669949965951426
2019,56,763951470.0,0.0014090580025655926
2019,57,23560338.0,4.3455486514150204e-05
2019,58,306473352.0,0.0005652698452281291
2019,59,1282211354.0,0.0023649541106769045
2019,60,2713721453.0,0.0050052798904668344
2019,61,795361727.0,0.0014669921459326992
2019,62,946541479.0,0.0017458332081555152
2019,63,566097055.0,0.0010441286088193067
2019,64,484892546.0,0.000894352258168578
2019,65,138921171.0,0.0002562309196464183
2019,66,2709163.0,4.9968721251424624e-06
2019,67,45982626.0,8.481191500852885e-05
2019,68,843573761.0,0.001555916056672297
2019,69,375676235.0,0.0006929099898197226
2019,70,1778232453.0,0.0032798322494509945
2019,71,3021457373.0,0.005572878458937271
2019,72,23097606564.0,0.04260200895891431
2019,73,9179350145.0,0.016930704747729435
2019,74,4643144261.0,0.008563972758673473
2019,75,186008824.0,0.0003430809839334622
2019,76,3522409938.0,0.006496852360864588
2019,78,775139433.0,0.0014296934609901411
2019,79,1533904835.0,0.0028291861038382514
2019,80,42846999.0,7.90284582172084e-05
2019,81,272203968.0,0.0005020622310478812
2019,82,2314625855.0,0.004269174433204476
2019,83,1593437833.0,0.0029389907845578543
2019,84,70903773896.0,0.1307773254500841
2019,85,153629451349.0,0.2833593707897045
2019,86,475430813.0,0.0008769007169053759
2019,87,62862613152.0,0.11594593583805875
2019,88,2415295261.0,0.004454852500081977
2019,89,18887689391.0,0.03483709493531283
2019,90,20996917226.0,0.03872742629384906
2019,91,77501327.0,0.00014294607616738118
2019,92,121523584.0,0.0002241422201015622
2019,93,547450930.0,0.0010097370634400062
2019,94,1713625329.0,0.003160668678635498
2019,95,425679268.0,0.000785137279861067
2019,96,581327111.0,0.001072219440670605
2019,97,90206543.0,0.00016638000748650595
2020,1,4594187.0,8.980815202707239e-06
2020,2,62774079.0,0.00012271211490066583
2020,3,1306228655.0,0.002553443767751689
2020,4,65557366.0,0.00012815294397512393
2020,5,76530009.0,0.00014960250165927546
2020,6,18236158.0,3.564843246593385e-05
2020,7,204969947.0,0.0004006796449765099
2020,8,205322964.0,0.00040136973017339326
2020,9,30051699.0,5.874570522409774e-05
2020,10,28331569.0,5.538315823708289e-05
2020,11,48052492.0,9.393404114407358e-05
2020,12,379970267.0,0.000742774020833355
2020,13,108404217.0,0.00021191088653360748
2020,14,236470.0,4.622566236385634e-07
2020,15,106481895.0,0.00020815309029194413
2020,16,282395640.0,0.000552033048913821
2020,17,331074801.0,0.0006471921160488403
2020,18,58325168.0,0.00011401528833607638
2020,19,1410258354.0,0.002756803252751376
2020,20,779979872.0,0.0015247213690394506
2020,21,1245445253.0,0.002434623070911559
2020,22,878970650.0,0.0017182306632824182
2020,23,230143522.0,0.00044988948886542663
2020,24,1042560884.0,0.0020380203585041484
2020,25,330372391.0,0.0006458190299279372
2020,26,503587717.0,0.0009844240612605082
2020,27,25443847248.0,0.04973817787134027
2020,28,5277721248.0,0.010317002599086503
2020,29,15386293585.0,0.030077456433855405
2020,30,6903416415.0,0.013494946350779954
2020,31,308653452.0,0.0006033623825259331
2020,32,2479268266.0,0.0048465267380022655
2020,33,7474090551.0,0.01461051238158815
2020,34,1309530705.0,0.002559898685855828
2020,35,802330129.0,0.0015684121303972303
2020,36,26848872.0,5.248475036674404e-05
2020,37,1028668869.0,0.0020108639498711872
2020,38,6625029975.0,0.012950750571944754
2020,39,31537887351.0,0.061650938062192316
2020,40,6470425575.0,0.012648526577595933
2020,41,277083518.0,0.0005416487989875041
2020,42,350007982.0,0.0006842031040126319
2020,43,10134964.0,1.981204482318429e-05
2020,44,77491381.0,0.00015148181224742895
2020,45,489610.0,9.57100120521322e-07
2020,46,938382.0,1.8343692434693722e-06
2020,47,128322040.0,0.00025084667378023716
2020,48,2506495151.0,0.004899750436282367
2020,49,345960114.0,0.0006762902448989406
2020,50,17308604.0,3.383523002891247e-05
2020,51,48854554.0,9.550192913015551e-05
2020,52,373629118.0,0.0007303782068750133
2020,53,12705400.0,2.483678820136763e-05
2020,54,1982798500.0,0.0038760169998968497
2020,55,1392100828.0,0.002721308531804155
2020,56,701381464.0,0.0013710755166884282
2020,57,25413237.0,4.967834030256106e-05
2020,58,231294362.0,0.00045213917556034865
2020,59,1083056120.0,0.0021171813136646625
2020,60,2088514141.0,0.004082672200448491
2020,61,765825896.0,0.0014970528734297695
2020,62,945374637.0,0.0018480386001317399
2020,63,1137763902.0,0.0022241252583260346
2020,64,408665977.0,0.0007988690097009126
2020,65,135727087.0,0.000265322218348702
2020,66,2436190.0,4.762316420442474e-06
2020,67,31606324.0,6.178471949027993e-05
2020,68,827969132.0,0.0016185318029148393
2020,69,366506277.0,0.0007164543246431262
2020,70,1979212602.0,0.0038690072096393443
2020,71,4930075181.0,0.009637416617132572
2020,72,19743615464.0,0.03859524262192569
2020,73,7924032541.0,0.015490068626061514
2020,74,4826518348.0,0.009434981500723376
2020,75,145805621.0,0.00028502395259857074
2020,76,3618514879.0,0.007073550431566138
2020,78,669201816.0,0.0013081700511564053
2020,79,1477857071.0,0.0028889466734081984
2020,80,48604619.0,9.501335083595707e-05
2020,81,232849150.0,0.000455178508462424
2020,82,2177809306.0,0.004257228302618527
2020,83,1356231900.0,0.0026511911826655127
2020,84,67867220096.0,0.13266829626300258
2020,85,159632110977.0,0.3120522715123461
2020,86,754106934.0,0.001474144395370529
2020,87,54141767638.0,0.1058374876566394
2020,88,1574714112.0,0.003078284892836802
2020,89,18725909270.0,0.03660580874407864
2020,90,20045536909.0,0.03918544513289866
2020,91,78332115.0,0.00015312529708786597
2020,92,122742025.0,0.0002399387408764754
2020,94,1419373392.0,0.0027746215243723733
2020,95,372225130.0,0.0007276336610446371
2020,96,524940003.0,0.0010261639675206045
2020,97,77646427.0,0.0001517848994909214
2021,1,8448494.0,1.3131513714022696e-05
2021,2,52080699.0,8.094915060061451e-05
2021,3,1678779294.0,0.0026093305294385416
2021,4,61409815.0,9.544941712074326e-05
2021,5,65148125.0,0.00010125988097764701
2021,6,18126685.0,2.8174348311932223e-05
2021,7,194177864.0,0.000301811101963928
2021,8,223888919.0,0.0003479910632908323
2021,9,43626818.0,6.780926386006455e-05
2021,10,23523621.0,3.65628183869187e-05
2021,11,50491165.0,7.847853423752006e-05
2021,12,408383369.0,0.0006347512125359019
2021,13,126617037.0,0.00019680115270182108
2021,14,419740.0,6.52402850297803e-07
2021,15,139451290.0,0.000216749461747047
2021,16,340469050.0,0.0005291918298427245
2021,17,341318957.0,0.0005305128422534742
2021,18,63188467.0,9.821398002751386e-05
2021,19,1652796611.0,0.002568945585312215
2021,20,913433047.0,0.0014197510921499191
2021,21,1464863327.0,0.0022768404484479025
2021,22,995863318.0,0.001547872652523532
2021,23,285136037.0,0.00044318760008914997
2021,24,926650066.0,0.0014402943352719475
2021,25,477991756.0,0.0007429436890295229
2021,26,1445405110.0,0.0022465964968766605
2021,27,40012148135.0,0.06219097415021661
2021,28,7775232178.0,0.012085061310941047
2021,29,23506185193.0,0.03653571787187595
2021,30,8438420883.0,0.013115857045031933
2021,31,461889427.0,0.0007179158019183756
2021,32,3216024575.0,0.004998674415966504
2021,33,9048313356.0,0.014063814322776194
2021,34,1621067971.0,0.0025196296869654457
2021,35,926563755.0,0.0014401601818855368
2021,36,36661220.0,5.698261881973322e-05
2021,37,1249189635.0,0.0019416183314348696
2021,38,7269052541.0,0.011298305133446627
2021,39,43194085435.0,0.06713666663601471
2021,40,8232599828.0,0.012795948904437039
2021,41,358187862.0,0.000556732220209835
2021,42,412999192.0,0.0006419255968730395
2021,43,9905992.0,1.5396906217723434e-05
2021,44,73779666.0,0.00011467590506604065
2021,45,866229.0,1.3463817330028484e-06
2021,46,1208181.0,1.8778785154515888e-06
2021,47,136950516.0,0.00021286250294981387
2021,48,2681144399.0,0.00416730892449514
2021,49,428379379.0,0.0006658310570076781
2021,50,20556868.0,3.195158735501905e-05
2021,51,52658193.0,8.184675085703488e-05
2021,52,445481942.0,0.0006924136101324643
2021,53,13655232.0,2.122435859884159e-05
2021,54,2547964502.0,0.003960307103355463
2021,55,1611217754.0,0.0025043194719588896
2021,56,727104178.0,0.0011301397012213302
2021,57,29495487.0,4.584490348721064e-05
2021,58,263255035.0,0.00040917790820328747
2021,59,1287309114.0,0.0020008675255823592
2021,60,2424123289.0,0.0037678204203003877
2021,61,910896513.0,0.0014158085515021913
2021,62,1051634710.0,0.0016345582557681028
2021,63,835951167.0,0.0012993208273230446
2021,64,437626577.0,0.0006802039981914303
2021,65,180876180.0,0.000281136263837086
2021,66,2695322.0,4.189345202435734e-06
2021,67,33141929.0,5.151257669978419e-05
2021,68,1068002226.0,0.0016599983236451096
2021,69,472221406.0,0.0007339748207129081
2021,70,2196169868.0,0.0034135118921745596
2021,71,5283477094.0,0.008212120635652435
2021,72,27930508045.0,0.04341245308720569
2021,73,9797999319.0,0.015229052944516921
2021,74,7792547667.0,0.01211197481543883
2021,75,194100609.0,0.00030169102433920853
2021,76,4817584428.0,0.007487982590121291
2021,78,721582465.0,0.0011215572899673956
2021,79,1693581119.0,0.0026323370401823572
2021,80,73493008.0,0.00011423035187534959
2021,81,282857009.0,0.00043964530161126245
2021,82,2112253227.0,0.0032830800634810415
2021,83,1520257899.0,0.0023629403594971877
2021,84,75984350980.0,0.11810265201644032
2021,85,200777707497.0,0.31206925393648777
2021,86,1354907771.0,0.002105936274100736
2021,87,67013035758.0,0.10415851607096725
2021,88,1077482374.0,0.001674733339551254
2021,89,22015656248.0,0.03421898529416266
2021,90,22273774084.0,0.034620178442109246
2021,91,137732908.0,0.00021407857664031322
2021,92,169458520.0,0.00026338976855969705
2021,94,1425012038.0,0.0022148994980223024
2021,95,487625244.0,0.0007579170416514071
2021,96,563982797.0,0.0008765997624284728
2021,97,169934825.0,0.00026413009051998464
2022,1,8429806.0,1.2355700123964055e-05
2022,2,84965415.0,0.00012453515402942338
2022,3,2037786775.0,0.002986816340551587
2022,4,66454698.0,9.740370304092335e-05
2022,5,59207744.0,8.678172782154561e-05
2022,6,14132738.0,2.0714577851323213e-05
2022,7,166360114.0,0.00024383665308222685
2022,8,214317459.0,0.0003141284929610434
2022,9,41711368.0,6.113701249688431e-05
2022,10,21074322.0,3.0888967426754354e-05
2022,11,53293145.0,7.811260642094662e-05
2022,12,429832861.0,0.0006300128299443101
2022,13,131601829.0,0.00019289088442713825
2022,14,484798.0,7.105761044438658e-07
2022,15,158384321.0,0.00023214640700078542
2022,16,347867981.0,0.0005098756075720872
2022,17,363587485.0,0.000532915933472998
2022,18,67654167.0,9.91617837455079e-05
2022,19,1728360913.0,0.002533285955454815
2022,20,804959258.0,0.0011798415294321856
2022,21,1486805760.0,0.002179234743141476
2022,22,1067765368.0,0.0015650406058884542
2022,23,338960826.0,0.0004968202494609198
2022,24,979071521.0,0.0014350406300440812
2022,25,500156563.0,0.0007330873934062701
2022,26,1792951157.0,0.002627956898747895
2022,27,64751328658.0,0.0949070476267767
2022,28,15643201056.0,0.022928487467779667
2022,29,24723693240.0,0.036237908633996715
2022,30,6632070544.0,0.009720730802421688
2022,31,589482483.0,0.0008640138086544032
2022,32,2622441666.0,0.0038437542711759567
2022,33,7803551455.0,0.011437788921821379
2022,34,1667600725.0,0.002444228785882504
2022,35,898368703.0,0.0013167532319275828
2022,36,56548395.0,8.288387788656921e-05
2022,37,1120846070.0,0.0016428418312406745
2022,38,8907668403.0,0.013056110614073184
2022,39,41158081145.0,0.060326051193277656
2022,40,7570231883.0,0.011095808730974325
2022,41,387601315.0,0.0005681133843168076
2022,42,326999918.0,0.0004792889572273474
2022,43,8356473.0,1.224821478477705e-05
2022,44,69367397.0,0.00010167289208220971
2022,45,475967.0,6.976323679219663e-07
2022,46,1367508.0,2.0043781274589044e-06
2022,47,110321191.0,0.00016169951637256684
2022,48,2958988765.0,0.0043370366827562516
2022,49,375083381.0,0.0005497656502555998
2022,50,27990217.0,4.102570422814959e-05
2022,51,54502317.0,7.988490896625952e-05
2022,52,376626045.0,0.0005520267573055171
2022,53,9888321.0,1.4493468652243762e-05
2022,54,2507684969.0,0.0036755535634314836
2022,55,1491323276.0,0.0021858561378688525
2022,56,729717530.0,0.0010695585373945431
2022,57,34226317.0,5.016605473479853e-05
2022,58,240830119.0,0.00035298851850001987
2022,59,1260913007.0,0.001848140158492116
2022,60,2253439372.0,0.0033029017664185727
2022,61,915508732.0,0.0013418756438122747
2022,62,1046848860.0,0.001534382948940181
2022,63,795653357.0,0.0011662017229954423
2022,64,449007579.0,0.0006581175177116888
2022,65,175897509.0,0.0002578157639400324
2022,66,2687086.0,3.938504495038448e-06
2022,67,33448926.0,4.9026620437607284e-05
2022,68,1075700195.0,0.0015766708074550777
2022,69,452271503.0,0.0006629015027964475
2022,70,2064940100.0,0.0030266153989247616
2022,71,4903502203.0,0.007187140816463051
2022,72,28108455687.0,0.04119900854376768
2022,73,11787099162.0,0.017276537867787232
2022,74,7003732476.0,0.010265481580705924
2022,75,298474260.0,0.0004374784486478194
2022,76,5620359360.0,0.008237849701532223
2022,78,805400432.0,0.0011804881651491274
2022,79,2105783037.0,0.0030864795383550117
2022,80,74489696.0,0.00010918072682826211
2022,81,318379186.0,0.0004666534138422373
2022,82,2002079826.0,0.0029344801000514287
2022,83,1546899253.0,0.0022673147272964534
2022,84,73033188782.0,0.10704590113784916
2022,85,210434593813.0,0.3084373159787556
2022,86,1258817960.0,0.0018450694149331763
2022,87,75619404400.0,0.11083655831690173
2022,88,1668197034.0,0.0024451028054252102
2022,89,17137706741.0,0.025119008112907147
2022,90,18208567328.0,0.026688585430290738
2022,91,95783367.0,0.00014039119755728598
2022,92,149150307.0,0.0002186119664781345
2022,94,1390459111.0,0.002038017934238303
2022,95,551505088.0,0.0008083497395038993
2022,96,512479555.0,0.0007511493978915463
2022,97,277020177.0,0.00040603285951058
2023,1,9480988.0,1.5006211640544382e-05
2023,2,73877135.0,0.00011693042151377776
2023,3,1735581382.0,0.00274702399556676
2023,4,78713075.0,0.00012458459628132037
2023,5,53636403.0,8.489402318150065e-05
2023,6,10873893.0,1.7210858163161273e-05
2023,7,148193031.0,0.00023455530023239714
2023,8,229966059.0,0.0003639830945357083
2023,9,41722169.0,6.603654578157465e-05
2023,10,37549665.0,5.943243679050558e-05
2023,11,49605650.0,7.85142732452325e-05
2023,12,526548152.0,0.000833403966743712
2023,13,106246541.0,0.00016816370617933236
2023,14,625519.0,9.900519333197849e-07
2023,15,167923217.0,0.000265783622304243
2023,16,356844531.0,0.0005648023766042948
2023,17,349265471.0,0.0005528064771899739
2023,18,61801377.0,9.781728897231721e-05
2023,19,1995770889.0,0.003158843819480777
2023,20,879109768.0,0.0013914274792751421
2023,21,1638902553.0,0.002594003765066099
2023,22,1097163194.0,0.0017365556304237125
2023,23,342918017.0,0.0005427599252797068
2023,24,1052594191.0,0.0016660132047159638
2023,25,303787927.0,0.00048082604116830933
2023,26,1762313670.0,0.002789335025953465
2023,27,54042174737.0,0.08553626601138013
2023,28,16353624972.0,0.025884006753296565
2023,29,20808670097.0,0.032935313011033154
2023,30,6203424508.0,0.009818586529503877
2023,31,439082721.0,0.0006949664147905368
2023,32,2673169004.0,0.004231008395429593
2023,33,8246695766.0,0.013052612449227577
2023,34,1583696109.0,0.0025066247300345327
2023,35,936555106.0,0.0014823501657916325
2023,36,48443751.0,7.667525580328058e-05
2023,37,1016047888.0,0.001608168857956168
2023,38,6677146417.0,0.010568378769006417
2023,39,35040436770.0,0.055460908731002866
2023,40,7075899703.0,0.011199513013884537
2023,41,293166932.0,0.0004640154620595536
2023,42,411446691.0,0.0006512249697972055
2023,43,7769642.0,1.2297546650545547e-05
2023,44,62548807.0,9.900029782819722e-05
2023,45,508432.0,8.047302872680844e-07
2023,46,1313073.0,2.0782909267984026e-06
2023,47,120208363.0,0.00019026204190337385
2023,48,2775672940.0,0.004393248423325929
2023,49,462201639.0,0.0007315583160152182
2023,50,24210255.0,3.831923533723994e-05
2023,51,54302504.0,8.594830703672527e-05
2023,52,325290079.0,0.0005148589756725144
2023,53,7931179.0,1.2553222368073997e-05
2023,54,2107282963.0,0.003335341646808482
2023,55,1403839768.0,0.002221953731828447
2023,56,742204350.0,0.0011747378602981753
2023,57,35064162.0,5.549846028392125e-05
2023,58,204675569.0,0.00032395409698470715
2023,59,1090489056.0,0.001725992013283157
2023,60,1788741351.0,0.0028311639338958433
2023,61,901822576.0,0.0014273766022778343
2023,62,1036383049.0,0.0016403547155598845
2023,63,640285002.0,0.0010134231000269575
2023,64,416405957.0,0.0006590743411051067
2023,65,116093327.0,0.00018374889146752696
2023,66,2436159.0,3.855876364785712e-06
2023,67,25355661.0,4.013214817399803e-05
2023,68,981630434.0,0.0015536939868928674
2023,69,408782548.0,0.0006470082474789539
2023,70,1895869708.0,0.0030007233508939236
